payment_id,order_id,payment_method,payment_date,amount
1399,1399,Card,2025-07-03,13362.26
1400,1400,Cash,2025-02-11,12880.02
1401,1401,Cash,2024-12-28,1410.93
1402,1402,Card,2024-11-04,1443.45
1403,1403,PayPal,2025-06-15,16354.69
1404,1404,Card,2024-07-15,12562.46
1405,1405,Card,2025-12-18,4284.96
1406,1406,Card,2024-12-13,4477.23
1407,1407,Card,2025-05-19,2738.41
1408,1408,Card,2025-11-04,640.68
1409,1409,PayPal,2024-07-01,9887.51
1410,1410,Card,2025-08-27,4885.77
1411,1411,Card,2024-09-18,9775.61
1412,1412,Card,2026-02-18,776.01
1413,1413,Card,2025-08-05,1288.38
1414,1414,Card,2024-07-07,5145.48
1415,1415,Card,2025-06-09,3326.76
1416,1416,Card,2026-02-10,6215.59
1417,1417,Cash,2025-05-16,10098.53
1418,1418,PayPal,2025-03-09,594.87
1419,1419,Card,2025-05-25,9084.52
1420,1420,PayPal,2025-05-06,5120.24
1421,1421,Cash,2025-07-28,1381.42
1422,1422,Cash,2024-08-28,2564.4
1423,1423,Card,2024-09-13,1158.43
1424,1424,Card,2025-11-17,1158.43
1425,1425,Cash,2025-07-23,1226.01
1426,1426,PayPal,2025-08-07,1494.52
1427,1427,Card,2024-12-24,5958.86
1428,1428,Card,2024-07-03,15126.44
1429,1429,Card,2025-12-30,2661.66
1430,1430,Card,2026-01-20,9647.08
1431,1431,Cash,2024-09-20,2421.1
1432,1432,Card,2025-02-20,524.4
1433,1433,Cash,2024-08-13,136.52
1434,1434,Card,2026-03-27,2940.6
1435,1435,Cash,2026-03-16,2647.92
1436,1436,Cash,2024-10-05,7293.22
1437,1437,Card,2024-12-05,298.0
1438,1438,Cash,2024-08-26,8305.68
1439,1439,Cash,2026-05-31,2944.13
1440,1440,Card,2025-01-31,8814.86
1441,1441,Card,2026-06-23,8070.57
1442,1442,PayPal,2024-08-02,9122.96
1443,1443,Card,2026-01-05,1449.02
1444,1444,Card,2025-11-16,4094.09
1445,1445,Card,2024-12-05,8540.77
1446,1446,Card,2025-02-09,139.72
1447,1447,Card,2024-11-04,11253.3
1448,1448,Card,2026-05-24,2924.68
1449,1449,Card,2024-10-29,13890.73
1450,1450,Card,2025-01-26,2570.51
1451,1451,Cash,2024-09-25,278.21
1452,1452,Cash,2025-01-14,11306.07
1453,1453,Card,2024-08-10,5277.87
1454,1454,Card,2024-12-28,687.36
1455,1455,PayPal,2025-04-21,5407.44
1456,1456,PayPal,2024-11-07,652.28
1457,1457,Card,2024-07-01,8687.28
1458,1458,PayPal,2024-09-08,5432.95
1459,1459,Card,2025-10-04,2791.2
1460,1460,Card,2025-05-30,1404.89
1461,1461,PayPal,2025-10-21,6971.98
1462,1462,Card,2024-09-30,820.5
1463,1463,Card,2025-12-26,6238.71
1464,1464,Card,2024-08-22,9183.95
1465,1465,Card,2025-01-26,7843.3
1466,1466,Cash,2024-12-21,3335.09
1467,1467,Cash,2024-11-20,3125.08
1468,1468,PayPal,2025-06-19,6047.44
1469,1469,Card,2025-08-09,1125.77
1470,1470,Card,2024-12-10,1254.4
1471,1471,Card,2024-12-25,439.75
1472,1472,Card,2025-06-19,897.06
1473,1473,Card,2026-01-24,4936.03
1474,1474,Cash,2026-05-04,2914.17
1475,1475,Cash,2026-06-21,1657.05
1476,1476,PayPal,2025-04-01,19287.79
1477,1477,Card,2024-07-23,852.48
1478,1478,Card,2026-01-14,5661.01
1479,1479,PayPal,2026-06-24,6157.81
1480,1480,Card,2025-03-18,12195.84
1481,1481,Card,2025-06-01,8443.09
1482,1482,Card,2025-02-07,6485.94
1483,1483,Card,2025-07-31,1778.57
1484,1484,Card,2025-03-06,3754.08
1485,1485,Card,2025-11-16,21988.77
1486,1486,PayPal,2024-06-27,2976.9
1487,1487,PayPal,2024-06-30,5953.14
1488,1488,PayPal,2025-03-14,10951.97
1489,1489,PayPal,2024-11-04,3541.9
1490,1490,Cash,2025-10-19,3580.59
1491,1491,Card,2025-01-24,9608.21
1492,1492,PayPal,2025-03-06,3650.82
1493,1493,Card,2026-05-20,4116.57
1494,1494,PayPal,2026-03-07,4531.22
1495,1495,Card,2024-08-21,10914.87
1496,1496,PayPal,2025-11-21,8264.35
1497,1497,Cash,2025-11-06,5940.73
1498,1498,Card,2026-05-27,4220.73
1499,1499,Card,2024-09-20,836.21
1500,1500,Card,2025-04-10,3438.02
1501,1501,Card,2025-05-30,6772.77
1502,1502,PayPal,2026-01-23,10567.76
1503,1503,Card,2024-07-05,10490.13
1504,1504,Card,2025-12-21,1274.85
1505,1505,Card,2026-06-18,1889.28
1506,1506,Card,2025-09-10,12256.98
1507,1507,PayPal,2024-09-24,1341.8
1508,1508,PayPal,2026-03-22,281.67
1509,1509,PayPal,2026-03-20,4808.63
1510,1510,Card,2025-01-28,5320.34
1511,1511,Cash,2025-07-20,9569.24
1512,1512,Card,2024-10-08,18382.39
1513,1513,Card,2024-10-16,5209.05
1514,1514,PayPal,2026-03-03,2068.77
1515,1515,PayPal,2026-06-04,8011.17
1516,1516,Card,2024-10-10,9796.59
1517,1517,PayPal,2025-01-30,1524.98
1518,1518,Card,2025-05-19,1486.95
1519,1519,Card,2025-05-04,8026.96
1520,1520,Card,2025-10-15,970.33
1521,1521,Card,2024-09-18,6483.47
1522,1522,Card,2025-01-15,272.28
1523,1523,Card,2024-07-12,16198.77
1524,1524,Card,2026-04-24,6789.54
1525,1525,Card,2024-07-13,1411.15
1526,1526,Card,2024-07-27,8524.82
1527,1527,PayPal,2024-07-15,995.5
1528,1528,Card,2025-03-04,1448.31
1529,1529,Cash,2024-12-26,5454.57
1530,1530,PayPal,2025-03-29,13960.99
1531,1531,PayPal,2025-08-13,3794.81
1532,1532,Card,2024-07-10,1472.62
1533,1533,PayPal,2024-09-04,3741.73
1534,1534,PayPal,2024-08-07,7744.05
1535,1535,Card,2024-08-26,995.5
1536,1536,Card,2026-05-20,21766.72
1537,1537,Card,2026-05-21,2556.8
1538,1538,Card,2025-08-07,11845.8
1539,1539,Cash,2024-06-27,7764.29
1540,1540,Cash,2025-10-11,6528.63
1541,1541,Card,2025-06-02,18987.15
1542,1542,Card,2026-04-29,5841.57
1543,1543,PayPal,2025-10-14,7616.78
1544,1544,Card,2025-07-22,360.14
1545,1545,PayPal,2026-03-22,1923.06
1546,1546,Card,2026-01-28,45.78
1547,1547,Cash,2025-10-22,2474.09
1548,1548,PayPal,2026-05-28,2411.12
1549,1549,Cash,2024-10-27,12200.09
1550,1550,Card,2026-03-24,2394.7
1551,1551,Card,2025-05-03,12542.97
1552,1552,PayPal,2026-05-14,6104.28
1553,1553,Card,2025-09-21,14847.94
1554,1554,Card,2025-08-12,2304.21
1555,1555,Card,2025-01-27,2698.29
1556,1556,Card,2026-05-24,262.76
1557,1557,Card,2025-01-24,5309.97
1558,1558,PayPal,2026-03-24,7035.35
1559,1559,Card,2026-06-22,12182.92
1560,1560,PayPal,2025-03-22,14000.22
1561,1561,Card,2025-02-27,127.85
1562,1562,Cash,2025-01-24,10379.36
1563,1563,Card,2025-06-17,3686.79
1564,1564,Card,2025-06-04,7153.11
1565,1565,Card,2025-03-26,1240.88
1566,1566,Cash,2025-10-26,328.45
1567,1567,Card,2025-01-27,15836.1
1568,1568,Cash,2025-10-14,2503.14
1569,1569,Card,2024-09-10,11437.37
1570,1570,Card,2025-08-22,11072.77
1571,1571,Card,2025-06-11,1593.61
1572,1572,Card,2025-08-17,9412.05
1573,1573,Card,2026-04-08,7528.42
1574,1574,Card,2025-02-10,1108.65
1575,1575,Cash,2025-10-12,21144.27
1576,1576,Card,2024-08-29,7723.25
1577,1577,Card,2025-02-19,3939.73
1578,1578,Card,2025-10-30,5536.5
1579,1579,Card,2026-02-12,6410.91
1580,1580,PayPal,2026-03-04,2618.09
1581,1581,Cash,2025-03-04,1290.9
1582,1582,PayPal,2025-03-09,7001.26
1583,1583,Cash,2024-09-13,4721.85
1584,1584,PayPal,2024-09-23,7004.21
1585,1585,Card,2026-01-30,4030.6
1586,1586,PayPal,2025-02-25,12447.19
1587,1587,PayPal,2025-02-14,902.92
1588,1588,Card,2025-08-25,787.27
1589,1589,Card,2024-08-20,2119.36
1590,1590,Card,2025-09-07,14861.18
1591,1591,Card,2026-04-18,3767.96
1592,1592,Cash,2026-05-20,3692.27
1593,1593,Card,2025-05-10,149.85
1594,1594,Card,2026-04-28,1194.03
1595,1595,PayPal,2025-06-23,3724.93
1596,1596,Card,2024-11-16,5457.27
1597,1597,Card,2025-08-22,9694.48
1598,1598,Card,2025-10-08,1236.94
1599,1599,PayPal,2025-09-14,4617.86
1600,1600,PayPal,2025-02-19,3319.71
1601,1601,Card,2025-03-02,5877.28
1602,1602,Card,2026-02-11,5595.99
1603,1603,Card,2025-02-22,18800.77
1604,1604,Card,2025-01-02,8342.54
1605,1605,Card,2026-02-02,335.45
1606,1606,PayPal,2026-05-20,655.27
1607,1607,Card,2025-08-30,1639.0
1608,1608,Card,2025-03-04,7259.82
1609,1609,Card,2024-12-01,333.72
1610,1610,Card,2026-04-05,1995.3
1611,1611,Card,2024-08-17,6372.3
1612,1612,PayPal,2025-05-26,10538.22
1613,1613,Card,2024-10-28,4131.85
1614,1614,PayPal,2025-09-30,5372.13
1615,1615,Card,2025-08-08,3223.03
1616,1616,Card,2025-05-19,551.81
1617,1617,Card,2024-07-05,6685.84
1618,1618,Card,2026-03-12,13238.49
1619,1619,Card,2025-07-10,6441.27
1620,1620,PayPal,2026-04-09,2882.4
1621,1621,PayPal,2026-06-02,7815.34
1622,1622,Card,2025-12-01,1734.55
1623,1623,PayPal,2025-09-07,2486.58
1624,1624,PayPal,2025-03-09,9794.33
1625,1625,Card,2025-05-29,960.2
1626,1626,Card,2025-03-02,5016.14
1627,1627,Card,2025-04-07,5713.28
1628,1628,Cash,2024-11-23,5436.84
1629,1629,Card,2024-09-30,4406.44
1630,1630,Card,2026-04-24,15252.52
1631,1631,Card,2025-02-04,8209.05
1632,1632,Card,2025-03-31,5251.41
1633,1633,Card,2025-01-18,2135.98
1634,1634,Cash,2024-07-11,1652.69
1635,1635,Card,2024-11-14,2026.54
1636,1636,Card,2026-01-25,2587.85
1637,1637,Card,2024-10-22,5410.34
1638,1638,PayPal,2025-09-15,3139.14
1639,1639,Card,2024-12-08,1383.9
1640,1640,Card,2025-01-19,4761.96
1641,1641,Card,2026-03-13,4090.71
1642,1642,Card,2025-05-12,3617.52
1643,1643,Card,2025-05-23,3279.28
1644,1644,Cash,2024-08-16,4328.51
1645,1645,PayPal,2024-07-01,14248.66
1646,1646,Card,2026-02-01,5066.89
1647,1647,Card,2024-09-03,14160.2
1648,1648,Card,2025-02-14,16399.91
1649,1649,Card,2024-09-20,2314.65
1650,1650,Card,2026-02-08,5713.06
1651,1651,Card,2025-04-27,6250.16
1652,1652,PayPal,2026-06-20,417.28
1653,1653,Cash,2025-04-14,9523.92
1654,1654,Card,2025-02-14,5680.43
1655,1655,Card,2024-11-05,1753.29
1656,1656,PayPal,2025-10-15,17650.4
1657,1657,Card,2024-10-06,291.28
1658,1658,Card,2025-05-28,486.35
1659,1659,Card,2026-06-19,17545.81
1660,1660,PayPal,2024-08-25,861.39
1661,1661,PayPal,2025-03-12,21665.55
1662,1662,Card,2024-07-28,9179.07
1663,1663,Card,2025-11-10,3571.8
1664,1664,Cash,2024-07-09,11541.42
1665,1665,PayPal,2025-09-06,8580.11
1666,1666,Cash,2024-07-22,3421.97
1667,1667,Card,2024-09-14,298.0
1668,1668,Card,2025-11-13,7481.84
1669,1669,Card,2026-02-16,15618.54
1670,1670,PayPal,2024-08-14,11686.92
1671,1671,Card,2026-02-20,8364.75
1672,1672,Card,2025-07-06,15700.28
1673,1673,PayPal,2025-12-23,3582.73
1674,1674,Cash,2026-02-15,396.58
1675,1675,PayPal,2025-12-30,13358.56
1676,1676,PayPal,2026-04-18,12984.67
1677,1677,PayPal,2024-09-19,1639.87
1678,1678,Card,2024-08-17,4336.83
1679,1679,Cash,2026-03-04,7908.56
1680,1680,PayPal,2026-05-14,7345.47
1681,1681,Cash,2025-07-08,1107.12
1682,1682,Card,2025-05-01,6041.96
1683,1683,Card,2025-05-24,10621.3
1684,1684,Card,2026-01-10,5125.97
1685,1685,Cash,2026-01-07,3845.44
1686,1686,Card,2024-07-19,26831.79
1687,1687,Card,2024-08-25,12425.75
1688,1688,Card,2025-12-31,6384.62
1689,1689,Cash,2025-03-18,2837.28
1690,1690,Card,2025-09-28,11078.34
1691,1691,Card,2025-09-01,5260.92
1692,1692,Card,2024-09-28,1645.76
1693,1693,Card,2026-03-02,8892.8
1694,1694,Card,2025-06-04,5978.64
1695,1695,Card,2024-10-30,4023.02
1696,1696,Cash,2026-01-11,916.48
1697,1697,Card,2026-02-04,7641.55
1698,1698,PayPal,2024-12-19,3172.83
1699,1699,Card,2025-06-11,7918.89
1700,1700,PayPal,2024-11-27,108.6
1701,1701,Cash,2024-07-29,1423.63
1702,1702,Card,2024-08-22,2186.02
1703,1703,PayPal,2026-04-20,459.96
1704,1704,Card,2025-06-16,9802.43
1705,1705,Card,2025-03-31,11419.13
1706,1706,PayPal,2026-06-21,867.14
1707,1707,Cash,2026-03-11,3122.63
1708,1708,Card,2024-10-26,9643.72
1709,1709,Card,2026-05-25,6647.85
1710,1710,Card,2026-06-08,945.76
1711,1711,Card,2025-01-12,13820.11
1712,1712,Cash,2026-02-23,1608.77
1713,1713,Card,2024-12-01,11904.9
1714,1714,Card,2025-11-13,5322.18
1715,1715,Card,2024-08-10,256.74
1716,1716,Card,2024-12-29,7609.8
1717,1717,Card,2025-11-24,9623.35
1718,1718,Cash,2026-05-16,8421.58
1719,1719,Card,2025-12-19,11183.49
1720,1720,Card,2026-02-05,576.12
1721,1721,Card,2025-04-16,2423.56
1722,1722,Cash,2025-11-16,2190.86
1723,1723,Card,2024-08-08,11994.63
1724,1724,Card,2025-10-20,1474.38
1725,1725,Cash,2024-10-22,2060.2
1726,1726,Card,2026-02-22,3685.08
1727,1727,PayPal,2025-09-28,9425.46
1728,1728,Card,2025-12-07,237.4
1729,1729,Cash,2024-08-17,15689.06
1730,1730,Card,2024-09-09,11044.26
1731,1731,PayPal,2025-11-19,8741.49
1732,1732,Card,2024-07-07,4531.19
1733,1733,PayPal,2025-06-24,1657.05
1734,1734,Card,2025-10-09,13108.7
1735,1735,Card,2025-07-12,13148.11
1736,1736,Card,2024-06-30,10544.1
1737,1737,Card,2024-10-08,816.94
1738,1738,Card,2025-05-29,4018.5
1739,1739,Card,2025-07-31,5749.01
1740,1740,Cash,2026-01-09,1678.74
1741,1741,Card,2026-03-19,4728.8
1742,1742,Card,2026-02-22,8065.67
1743,1743,Card,2025-03-15,12318.46
1744,1744,Card,2025-02-24,1969.32
1745,1745,Cash,2026-01-15,476.85
1746,1746,Card,2025-07-05,10985.68
1747,1747,Card,2026-03-18,3871.66
1748,1748,Card,2025-12-19,8404.39
1749,1749,Card,2024-12-10,711.72
1750,1750,PayPal,2026-01-25,8946.36
1751,1751,Cash,2024-12-27,15585.92
1752,1752,Card,2025-02-17,532.66
1753,1753,Cash,2026-06-17,6849.76
1754,1754,Card,2024-12-12,16855.41
1755,1755,Card,2025-06-18,10354.01
1756,1756,Cash,2026-01-20,916.48
1757,1757,PayPal,2025-08-02,10199.18
1758,1758,Card,2025-10-18,1052.4
1759,1759,Card,2024-07-30,10347.21
1760,1760,Card,2024-08-07,149.85
1761,1761,Card,2026-06-16,8684.59
1762,1762,PayPal,2025-11-08,8627.27
1763,1763,Card,2025-08-05,2574.11
1764,1764,PayPal,2026-04-09,906.69
1765,1765,PayPal,2024-07-11,5788.28
1766,1766,Card,2025-06-03,542.94
1767,1767,Card,2026-02-04,1178.3
1768,1768,Card,2025-01-23,1910.48
1769,1769,Card,2025-01-25,9088.13
1770,1770,Card,2025-01-07,18867.58
1771,1771,Card,2025-12-26,2745.49
1772,1772,Card,2025-11-04,2657.16
1773,1773,Card,2025-12-30,569.85
1774,1774,Card,2026-05-23,3731.1
1775,1775,Card,2024-10-12,906.28
1776,1776,Card,2026-01-24,4097.52
1777,1777,Card,2025-05-12,561.32
1778,1778,PayPal,2026-05-03,357.12
1779,1779,Card,2024-07-03,1763.01
1780,1780,Card,2026-01-05,4431.44
1781,1781,Card,2025-07-10,6549.73
1782,1782,Card,2025-10-05,3936.35
1783,1783,Card,2024-11-16,6560.37
1784,1784,Card,2026-06-07,9050.34
1785,1785,Cash,2025-06-20,328.71
1786,1786,PayPal,2025-09-05,2539.13
1787,1787,PayPal,2025-11-11,1351.86
1788,1788,Card,2025-01-20,4926.91
1789,1789,Card,2026-05-12,536.36
1790,1790,Card,2025-06-09,6441.12
1791,1791,Card,2025-03-31,7468.82
1792,1792,Card,2026-02-20,248.3
1793,1793,Card,2025-12-07,3617.52
1794,1794,PayPal,2025-03-19,9523.92
1795,1795,Card,2025-04-09,10699.92
1796,1796,Card,2024-09-02,569.85
1797,1797,Card,2024-09-07,10873.89
1798,1798,PayPal,2024-07-17,13245.72
1799,1799,Card,2026-02-14,8983.79
1800,1800,Card,2025-04-14,14455.88
1801,1801,Card,2024-09-18,5037.15
1802,1802,Cash,2024-11-07,9871.26
1803,1803,Card,2025-06-07,10613.02
1804,1804,PayPal,2025-01-07,4048.53
1805,1805,PayPal,2024-12-08,22710.77
1806,1806,Card,2026-05-27,2316.86
1807,1807,PayPal,2024-11-26,5046.65
1808,1808,Card,2025-11-17,1375.27
1809,1809,PayPal,2024-09-23,16940.87
1810,1810,Card,2024-12-16,4773.71
1811,1811,PayPal,2025-02-13,2093.32
1812,1812,Card,2025-05-23,2278.63
1813,1813,Card,2026-01-21,2341.66
1814,1814,Cash,2024-08-21,927.73
1815,1815,Cash,2025-05-13,229.12
1816,1816,Cash,2025-01-06,3891.74
1817,1817,Cash,2025-07-10,1518.75
1818,1818,Card,2024-08-16,10661.22
1819,1819,Card,2025-02-16,320.34
1820,1820,Card,2025-08-13,3029.86
1821,1821,PayPal,2025-08-26,907.43
1822,1822,Cash,2025-11-17,1742.14
1823,1823,Cash,2025-10-30,2361.81
1824,1824,Card,2026-06-15,118.37
1825,1825,Card,2026-01-02,7236.47
1826,1826,Card,2025-11-25,3009.92
1827,1827,Card,2025-07-03,6630.05
1828,1828,Card,2024-12-23,1010.06
1829,1829,Card,2026-05-06,8490.2
1830,1830,Card,2024-08-13,8994.65
1831,1831,Card,2025-07-01,8706.88
1832,1832,Card,2025-08-21,429.09
1833,1833,Card,2024-07-16,2247.14
1834,1834,Card,2024-09-28,17085.65
1835,1835,Card,2025-10-13,20509.78
1836,1836,Card,2024-10-21,8055.79
1837,1837,Card,2026-05-19,6370.21
1838,1838,Cash,2025-05-09,9889.75
1839,1839,Cash,2026-03-23,9455.38
1840,1840,Card,2025-03-29,1168.86
1841,1841,PayPal,2025-08-14,7563.96
1842,1842,Card,2025-11-04,2888.07
1843,1843,Card,2024-10-29,15748.25
1844,1844,Card,2026-06-08,29.97
1845,1845,Cash,2026-01-12,8050.8
1846,1846,PayPal,2025-08-22,2489.43
1847,1847,PayPal,2026-02-25,3202.74
1848,1848,Card,2025-04-15,7634.6
1849,1849,Cash,2024-10-12,2108.26
1850,1850,PayPal,2025-12-23,8576.03
1851,1851,Card,2025-01-14,17250.71
1852,1852,Card,2024-06-25,6078.44
1853,1853,Cash,2025-03-18,17105.55
1854,1854,PayPal,2026-01-24,1677.25
1855,1855,Card,2024-10-19,3754.62
1856,1856,Card,2025-11-25,3535.91
1857,1857,Cash,2025-01-29,5009.79
1858,1858,Cash,2025-11-13,961.02
1859,1859,Card,2024-09-23,1677.25
1860,1860,Card,2025-07-07,1185.8
1861,1861,PayPal,2026-05-10,2528.36
1862,1862,Card,2025-05-29,284.16
1863,1863,Card,2024-08-30,17650.89
1864,1864,PayPal,2025-06-14,197.04
1865,1865,Card,2026-04-28,3892.92
1866,1866,Card,2026-02-07,9126.49
1867,1867,Card,2025-08-18,1917.6
1868,1868,Card,2025-12-17,4033.76
1869,1869,Card,2026-03-09,10992.04
1870,1870,Card,2025-02-12,12192.9
1871,1871,Cash,2026-03-07,4638.65
1872,1872,Card,2024-07-14,3624.58
1873,1873,PayPal,2024-12-08,10015.04
1874,1874,Card,2025-10-15,14047.7
1875,1875,Card,2025-08-18,5644.73
1876,1876,Cash,2025-06-08,168.41
1877,1877,Card,2025-03-21,9635.78
1878,1878,Card,2026-03-12,2877.9
1879,1879,PayPal,2025-06-02,6197.91
1880,1880,Card,2026-03-13,3583.46
1881,1881,Card,2024-08-18,6282.58
1882,1882,Card,2026-04-28,12046.19
1883,1883,Cash,2025-09-18,5011.54
1884,1884,PayPal,2024-07-18,513.48
1885,1885,Card,2025-01-11,22933.66
1886,1886,Cash,2025-04-16,1786.47
1887,1887,Cash,2024-10-30,1779.54
1888,1888,Cash,2025-04-07,1295.79
1889,1889,PayPal,2024-08-15,419.66
1890,1890,PayPal,2025-06-11,2354.79
1891,1891,Card,2025-12-25,717.69
1892,1892,Card,2025-08-02,8999.76
1893,1893,Card,2025-04-23,3520.43
1894,1894,Card,2025-06-26,4055.14
1895,1895,Cash,2026-05-12,1660.1
1896,1896,PayPal,2025-02-05,22514.98
1897,1897,Card,2024-11-05,10090.76
1898,1898,Card,2026-06-05,7657.99
1899,1899,Card,2025-01-21,10937.74
1900,1900,Card,2025-12-17,4266.11
1901,1901,Cash,2025-03-20,13945.72
1902,1902,Card,2026-01-02,2580.53
1903,1903,Card,2024-07-06,5243.79
1904,1904,PayPal,2026-04-23,1021.49
1905,1905,Card,2025-01-01,2923.59
1906,1906,Card,2024-09-03,857.7
1907,1907,Card,2025-09-12,3121.94
1908,1908,Card,2025-07-14,14037.96
1909,1909,Card,2024-06-28,10173.84
1910,1910,Card,2026-05-28,4558.2
1911,1911,PayPal,2024-07-07,2096.39
1912,1912,Card,2025-01-13,6639.25
1913,1913,Cash,2024-08-07,14551.12
1914,1914,Card,2025-06-23,1760.71
1915,1915,Card,2025-04-16,6015.01
1916,1916,Card,2026-03-11,5434.95
1917,1917,PayPal,2024-07-30,728.2
1918,1918,Card,2024-07-30,2248.49
1919,1919,Card,2026-03-28,1562.54
1920,1920,Cash,2025-03-22,709.45
1921,1921,Card,2025-11-24,524.4
1922,1922,Card,2024-11-03,6317.6
1923,1923,Card,2026-05-15,816.94
1924,1924,PayPal,2026-04-21,1164.1
1925,1925,Card,2026-05-27,9627.35
1926,1926,Card,2025-07-02,103.4
1927,1927,Card,2026-05-21,2849.25
1928,1928,Card,2025-08-01,7304.08
1929,1929,Card,2025-03-18,14347.53
1930,1930,Card,2024-10-11,3385.82
1931,1931,Card,2024-10-21,841.98
1932,1932,Cash,2025-05-10,589.23
1933,1933,Card,2025-06-02,11045.39
1934,1934,Card,2025-11-26,3986.18
1935,1935,PayPal,2025-11-23,1597.94
1936,1936,Card,2024-07-22,7478.29
1937,1937,Cash,2024-12-12,3301.32
1938,1938,Card,2026-04-12,12615.12
1939,1939,PayPal,2024-12-25,507.55
1940,1940,PayPal,2024-08-26,641.85
1941,1941,Cash,2025-05-06,15812.97
1942,1942,Card,2025-10-08,183.22
1943,1943,Card,2025-06-01,11590.84
1944,1944,Card,2024-09-09,1790.55
1945,1945,PayPal,2026-06-25,10264.9
1946,1946,Cash,2024-11-13,3615.99
1947,1947,PayPal,2025-03-12,12366.22
1948,1948,Card,2026-03-02,13760.06
1949,1949,Cash,2026-04-25,2417.78
1950,1950,Card,2025-05-29,7968.92
1951,1951,PayPal,2026-01-16,458.05
1952,1952,PayPal,2025-09-21,1057.61
1953,1953,Cash,2025-12-10,8336.6
1954,1954,Card,2025-06-11,331.41
1955,1955,Card,2024-11-24,949.6
1956,1956,Card,2025-11-21,1547.45
1957,1957,Card,2024-10-09,848.83
1958,1958,Card,2026-01-20,5743.36
1959,1959,Cash,2024-09-28,10278.69
1960,1960,Card,2025-06-08,6249.17
1961,1961,PayPal,2026-03-15,961.53
1962,1962,Card,2025-07-18,4404.26
1963,1963,Card,2025-12-08,328.44
1964,1964,Card,2026-02-11,6015.08
1965,1965,Cash,2024-10-05,6752.99
1966,1966,Card,2024-09-09,6250.16
1967,1967,PayPal,2026-02-17,489.21
1968,1968,PayPal,2025-03-04,1150.45
1969,1969,Cash,2025-05-17,6469.72
1970,1970,Cash,2026-05-04,7327.32
1971,1971,Card,2025-06-29,919.92
1972,1972,Card,2025-10-16,443.99
1973,1973,Card,2025-10-05,5477.84
1974,1974,Card,2025-10-02,6104.28
1975,1975,Card,2025-10-25,9438.93
1976,1976,Cash,2026-03-19,3764.25
1977,1977,PayPal,2025-11-06,9111.67
1978,1978,Card,2025-09-11,1394.58
1979,1979,Card,2025-08-20,13989.79
1980,1980,PayPal,2025-05-21,10388.33
1981,1981,Card,2025-03-24,8814.7
1982,1982,Card,2025-03-30,4811.81
1983,1983,Card,2025-03-17,4371.54
1984,1984,Cash,2025-09-02,2252.24
1985,1985,Card,2026-05-08,15852.23
1986,1986,Card,2025-07-01,2309.5
1987,1987,PayPal,2025-07-20,1108.08
1988,1988,PayPal,2025-06-29,12918.78
1989,1989,Card,2026-05-09,2800.88
1990,1990,Card,2025-06-20,4855.91
1991,1991,PayPal,2025-08-05,4948.18
1992,1992,Card,2025-08-24,17398.91
1993,1993,Card,2025-08-11,13841.06
1994,1994,PayPal,2024-12-19,7542.84
1995,1995,PayPal,2026-02-11,631.26
1996,1996,Cash,2026-02-01,12153.7
1997,1997,Card,2026-05-03,9315.6
1998,1998,Card,2024-11-29,1357.35
1999,1999,Card,2025-12-02,6391.34
2000,2000,Card,2025-08-25,6181.95
2001,2001,PayPal,2026-02-13,17374.08
2002,2002,PayPal,2025-06-09,413.61
2003,2003,PayPal,2025-08-27,703.72
2004,2004,PayPal,2025-08-24,274.59
2005,2005,Card,2024-12-18,6414.27
2006,2006,Card,2026-02-01,6208.73
2007,2007,Card,2026-02-16,1222.91
2008,2008,Card,2024-08-14,7912.09
2009,2009,Card,2024-10-31,4100.93
2010,2010,PayPal,2024-08-16,9703.82
2011,2011,Card,2024-09-29,11618.6
2012,2012,Card,2025-06-24,197.07
2013,2013,Card,2025-09-30,6708.88
2014,2014,Card,2025-05-22,3684.49
2015,2015,Card,2026-01-11,9053.56
2016,2016,Card,2025-06-30,298.0
2017,2017,PayPal,2026-01-31,7378.01
2018,2018,PayPal,2025-01-18,2486.58
2019,2019,Card,2024-07-20,10714.31
2020,2020,PayPal,2024-10-24,14207.92
2021,2021,Card,2024-12-05,11455.7
2022,2022,PayPal,2025-03-29,505.59
2023,2023,PayPal,2025-01-21,3145.74
2024,2024,Card,2026-01-31,17361.37
2025,2025,PayPal,2024-12-07,5754.72
2026,2026,Card,2026-01-04,9852.83
2027,2027,Cash,2026-01-13,6348.26
2028,2028,PayPal,2025-07-30,12814.37
2029,2029,Card,2024-07-04,10830.76
2030,2030,Cash,2026-02-06,15087.13
2031,2031,Card,2024-11-07,114.45
2032,2032,Card,2024-09-19,13637.73
2033,2033,Card,2025-06-14,6250.16
2034,2034,Card,2026-03-06,20101.09
2035,2035,Card,2026-02-10,7489.33
2036,2036,Card,2026-01-22,3092.6
2037,2037,PayPal,2025-06-26,6735.43
2038,2038,Card,2024-08-12,3039.34
2039,2039,Card,2025-08-26,204.64
2040,2040,Card,2026-05-10,11330.87
2041,2041,PayPal,2025-02-05,11196.8
2042,2042,Cash,2025-06-29,10735.21
2043,2043,Card,2026-03-17,991.45
2044,2044,Card,2026-03-23,833.8
2045,2045,Cash,2025-04-08,3996.09
2046,2046,PayPal,2024-12-09,628.88
2047,2047,Card,2024-06-27,2120.3
2048,2048,Card,2025-07-13,7054.95
2049,2049,Card,2025-07-06,1617.09
2050,2050,Card,2025-08-19,9481.19
