order_item_id,order_id,product_id,quantity,unit_price
4773,1557,30,5,26.9
4774,1557,98,1,644.19
4775,1557,90,1,196.41
4776,1557,91,5,97.75
4777,1558,7,2,1562.54
4778,1558,55,2,237.4
4779,1558,41,4,163.07
4780,1558,63,3,927.73
4781,1559,40,2,104.88
4782,1559,32,2,34.13
4783,1559,14,5,2380.98
4784,1560,20,5,1351.86
4785,1560,87,4,284.16
4786,1560,17,4,1526.07
4787,1561,85,5,25.57
4788,1562,58,4,54.3
4789,1562,35,3,108.29
4790,1562,87,3,284.16
4791,1562,19,3,2474.09
4792,1562,7,1,1562.54
4793,1563,69,1,229.12
4794,1563,24,1,91.53
4795,1563,96,5,650.43
4796,1563,38,1,113.99
4797,1564,98,5,644.19
4798,1564,18,3,1205.84
4799,1564,40,3,104.88
4800,1565,55,5,237.4
4801,1565,48,1,53.88
4802,1566,29,5,65.69
4803,1567,51,3,258.18
4804,1567,92,4,722.69
4805,1567,89,3,720.6
4806,1567,3,5,2001.8
4807,1568,13,3,787.15
4808,1568,34,3,47.23
4809,1569,74,4,1410.99
4810,1569,2,1,2263.18
4811,1569,7,2,1562.54
4812,1569,34,5,47.23
4813,1569,21,4,42.25
4814,1570,16,5,771.55
4815,1570,25,2,111.24
4816,1570,88,4,945.76
4817,1570,80,2,959.3
4818,1570,51,5,258.18
4819,1571,28,5,73.0
4820,1571,43,5,198.29
4821,1571,46,1,237.16
4822,1572,26,1,39.62
4823,1572,8,4,2323.72
4824,1572,39,3,25.85
4825,1573,20,2,1351.86
4826,1573,86,5,320.34
4827,1573,35,5,108.29
4828,1573,92,3,722.69
4829,1573,50,4,128.37
4830,1574,49,5,93.89
4831,1574,4,1,639.2
4832,1575,31,2,34.93
4833,1575,17,2,1526.07
4834,1575,14,4,2380.98
4835,1575,66,5,816.94
4836,1575,82,5,882.73
4837,1576,46,5,237.16
4838,1576,79,2,1147.75
4839,1576,38,5,113.99
4840,1576,16,3,771.55
4841,1576,47,5,271.47
4842,1577,29,1,65.69
4843,1577,60,4,192.04
4844,1577,80,3,959.3
4845,1577,38,2,113.99
4846,1578,51,3,258.18
4847,1578,14,2,2380.98
4848,1579,91,4,97.75
4849,1579,100,5,406.78
4850,1579,37,1,49.66
4851,1579,94,5,787.27
4852,1580,65,5,431.93
4853,1580,51,1,258.18
4854,1580,56,2,100.13
4855,1581,51,5,258.18
4856,1582,37,1,49.66
4857,1582,9,2,173.29
4858,1582,88,4,945.76
4859,1582,74,2,1410.99
4860,1583,62,3,1057.61
4861,1583,33,5,109.57
4862,1583,35,1,108.29
4863,1583,75,3,145.64
4864,1583,38,4,113.99
4865,1584,33,1,109.57
4866,1584,67,3,1158.43
4867,1584,35,5,108.29
4868,1584,80,3,959.3
4869,1585,4,4,639.2
4870,1585,54,5,111.49
4871,1585,12,1,164.08
4872,1585,65,1,431.93
4873,1585,86,1,320.34
4874,1586,53,4,118.37
4875,1586,74,3,1410.99
4876,1586,52,4,273.5
4877,1586,43,2,198.29
4878,1586,7,4,1562.54
4879,1587,9,4,173.29
4880,1587,40,2,104.88
4881,1588,94,1,787.27
4882,1589,12,3,164.08
4883,1589,100,4,406.78
4884,1590,89,2,720.6
4885,1590,96,5,650.43
4886,1590,47,1,271.47
4887,1590,19,4,2474.09
4888,1591,74,2,1410.99
4889,1591,81,4,168.41
4890,1591,78,3,51.16
4891,1591,26,3,39.62
4892,1592,61,2,331.41
4893,1592,99,5,605.89
4894,1593,23,5,29.97
4895,1594,30,2,26.9
4896,1594,100,1,406.78
4897,1594,32,5,34.13
4898,1594,39,3,25.85
4899,1594,83,1,485.25
4900,1595,97,1,472.78
4901,1595,96,5,650.43
4902,1596,78,5,51.16
4903,1596,81,5,168.41
4904,1596,53,2,118.37
4905,1596,95,4,888.59
4906,1596,87,2,284.16
4907,1597,63,3,927.73
4908,1597,2,2,2263.18
4909,1597,36,1,68.07
4910,1597,67,2,1158.43
4911,1598,85,2,25.57
4912,1598,46,5,237.16
4913,1599,80,4,959.3
4914,1599,26,5,39.62
4915,1599,75,4,145.64
4916,1600,51,1,258.18
4917,1600,11,3,906.52
4918,1600,38,3,113.99
4919,1601,62,5,1057.61
4920,1601,90,3,196.41
4921,1602,47,5,271.47
4922,1602,20,3,1351.86
4923,1602,24,2,91.53
4924,1603,25,2,111.24
4925,1603,80,5,959.3
4926,1603,75,2,145.64
4927,1603,62,1,1057.61
4928,1603,1,5,2486.58
4929,1604,89,5,720.6
4930,1604,64,1,1449.02
4931,1604,100,3,406.78
4932,1604,44,5,285.9
4933,1604,86,2,320.34
4934,1605,10,1,335.45
4935,1606,22,3,106.15
4936,1606,81,2,168.41
4937,1607,59,4,280.66
4938,1607,51,2,258.18
4939,1608,13,4,787.15
4940,1608,11,2,906.52
4941,1608,16,2,771.55
4942,1608,76,1,584.43
4943,1608,32,5,34.13
4944,1609,25,3,111.24
4945,1610,58,1,54.3
4946,1610,83,4,485.25
4947,1611,48,1,53.88
4948,1611,7,4,1562.54
4949,1611,32,2,34.13
4950,1612,23,1,29.97
4951,1612,80,3,959.3
4952,1612,17,5,1526.07
4953,1613,84,4,995.5
4954,1613,23,5,29.97
4955,1614,19,1,2474.09
4956,1614,64,2,1449.02
4957,1615,40,5,104.88
4958,1615,81,2,168.41
4959,1615,94,3,787.27
4960,1616,78,1,51.16
4961,1616,56,5,100.13
4962,1617,4,2,639.2
4963,1617,20,4,1351.86
4964,1618,57,2,229.98
4965,1618,8,5,2323.72
4966,1618,78,2,51.16
4967,1618,62,1,1057.61
4968,1619,55,3,237.4
4969,1619,43,5,198.29
4970,1619,20,2,1351.86
4971,1619,100,5,406.78
4972,1620,89,4,720.6
4973,1621,14,3,2380.98
4974,1621,21,1,42.25
4975,1621,73,1,495.65
4976,1621,30,5,26.9
4977,1622,60,3,192.04
4978,1622,67,1,1158.43
4979,1623,1,1,2486.58
4980,1624,20,3,1351.86
4981,1624,79,5,1147.75
4982,1625,60,5,192.04
4983,1626,63,4,927.73
4984,1626,70,2,652.61
4985,1627,68,4,1428.32
4986,1628,40,3,104.88
4987,1628,51,1,258.18
4988,1628,35,2,108.29
4989,1628,8,2,2323.72
4990,1629,7,2,1562.54
4991,1629,86,4,320.34
4992,1630,97,2,472.78
4993,1630,62,5,1057.61
4994,1630,6,5,1762.94
4995,1630,36,3,68.07
4996,1631,82,4,882.73
4997,1631,77,5,569.85
4998,1631,39,2,25.85
4999,1631,95,2,888.59
5000,1632,72,2,961.53
5001,1632,4,4,639.2
5002,1632,16,1,771.55
5003,1633,40,3,104.88
5004,1633,4,2,639.2
5005,1633,47,2,271.47
5006,1634,85,1,25.57
5007,1634,100,4,406.78
5008,1635,36,1,68.07
5009,1635,78,3,51.16
5010,1635,39,2,25.85
5011,1635,76,3,584.43
5012,1636,51,5,258.18
5013,1636,54,2,111.49
5014,1636,42,1,101.51
5015,1636,97,2,472.78
5016,1636,30,1,26.9
5017,1637,66,5,816.94
5018,1637,61,4,331.41
5019,1638,4,1,639.2
5020,1638,19,1,2474.09
5021,1638,39,1,25.85
5022,1639,80,1,959.3
5023,1639,22,4,106.15
5024,1640,14,2,2380.98
5025,1641,44,5,285.9
5026,1641,66,3,816.94
5027,1641,24,1,91.53
5028,1641,26,3,39.62
5029,1642,18,3,1205.84
5030,1643,54,4,111.49
5031,1643,15,1,1519.61
5032,1643,56,4,100.13
5033,1643,96,1,650.43
5034,1643,29,4,65.69
5035,1644,3,2,2001.8
5036,1644,34,3,47.23
5037,1644,45,2,91.61
5038,1645,69,4,229.12
5039,1645,72,1,961.53
5040,1645,65,5,431.93
5041,1645,19,4,2474.09
5042,1645,40,3,104.88
5043,1646,9,5,173.29
5044,1646,75,3,145.64
5045,1646,18,3,1205.84
5046,1646,28,2,73.0
5047,1647,71,5,1438.68
5048,1647,29,3,65.69
5049,1647,64,2,1449.02
5050,1647,85,1,25.57
5051,1647,72,4,961.53
5052,1648,26,1,39.62
5053,1648,83,4,485.25
5054,1648,7,4,1562.54
5055,1648,98,5,644.19
5056,1648,19,2,2474.09
5057,1649,16,3,771.55
5058,1650,81,3,168.41
5059,1650,5,1,2485.15
5060,1650,11,2,906.52
5061,1650,27,2,22.89
5062,1650,65,2,431.93
5063,1651,7,4,1562.54
5064,1652,29,2,65.69
5065,1652,44,1,285.9
5066,1653,14,4,2380.98
5067,1654,97,1,472.78
5068,1654,21,1,42.25
5069,1654,68,3,1428.32
5070,1654,23,2,29.97
5071,1654,52,3,273.5
5072,1655,76,3,584.43
5073,1656,5,5,2485.15
5074,1656,48,5,53.88
5075,1656,10,4,335.45
5076,1656,92,5,722.69
5077,1657,75,2,145.64
5078,1658,93,2,59.6
5079,1658,91,1,97.75
5080,1658,48,5,53.88
5081,1659,13,4,787.15
5082,1659,83,1,485.25
5083,1659,1,5,2486.58
5084,1659,74,1,1410.99
5085,1659,36,1,68.07
5086,1660,58,4,54.3
5087,1660,98,1,644.19
5088,1661,61,3,331.41
5089,1661,2,4,2263.18
5090,1661,8,5,2323.72
5091,1662,12,1,164.08
5092,1662,3,4,2001.8
5093,1662,95,1,888.59
5094,1662,93,2,59.6
5095,1663,69,2,229.12
5096,1663,64,2,1449.02
5097,1663,48,4,53.88
5098,1664,45,1,91.61
5099,1664,21,2,42.25
5100,1664,3,1,2001.8
5101,1664,82,2,882.73
5102,1664,15,5,1519.61
5103,1665,59,4,280.66
5104,1665,76,4,584.43
5105,1665,43,3,198.29
5106,1665,71,1,1438.68
5107,1665,16,4,771.55
5108,1666,66,1,816.94
5109,1666,5,1,2485.15
5110,1666,23,4,29.97
5111,1667,93,5,59.6
5112,1668,64,5,1449.02
5113,1668,53,2,118.37
5114,1669,5,5,2485.15
5115,1669,96,4,650.43
5116,1669,60,1,192.04
5117,1669,21,3,42.25
5118,1669,36,4,68.07
5119,1670,63,5,927.73
5120,1670,40,5,104.88
5121,1670,52,1,273.5
5122,1670,73,1,495.65
5123,1670,71,4,1438.68
5124,1671,100,5,406.78
5125,1671,66,4,816.94
5126,1671,73,5,495.65
5127,1671,93,3,59.6
5128,1671,42,4,101.51
5129,1672,14,2,2380.98
5130,1672,49,3,93.89
5131,1672,17,3,1526.07
5132,1672,15,4,1519.61
5133,1673,24,5,91.53
5134,1673,7,2,1562.54
5135,1674,43,2,198.29
5136,1675,82,5,882.73
5137,1675,63,4,927.73
5138,1675,59,2,280.66
5139,1675,17,3,1526.07
5140,1675,34,2,47.23
5141,1676,58,3,54.3
5142,1676,40,4,104.88
5143,1676,88,1,945.76
5144,1676,98,3,644.19
5145,1676,14,4,2380.98
5146,1677,25,4,111.24
5147,1677,42,5,101.51
5148,1677,69,3,229.12
5149,1678,44,3,285.9
5150,1678,98,5,644.19
5151,1678,51,1,258.18
5152,1679,76,3,584.43
5153,1679,6,3,1762.94
5154,1679,9,5,173.29
5155,1680,72,3,961.53
5156,1680,59,1,280.66
5157,1680,37,3,49.66
5158,1680,70,4,652.61
5159,1680,87,5,284.16
5160,1681,24,2,91.53
5161,1681,28,1,73.0
5162,1681,69,2,229.12
5163,1681,90,2,196.41
5164,1682,46,1,237.16
5165,1682,89,1,720.6
5166,1682,93,3,59.6
5167,1682,72,5,961.53
5168,1682,91,1,97.75
5169,1683,81,3,168.41
5170,1683,18,5,1205.84
5171,1683,69,1,229.12
5172,1683,16,5,771.55
5173,1684,9,3,173.29
5174,1684,36,5,68.07
5175,1684,94,2,787.27
5176,1684,98,4,644.19
5177,1684,27,5,22.89
5178,1685,71,1,1438.68
5179,1685,34,2,47.23
5180,1685,83,2,485.25
5181,1685,10,4,335.45
5182,1686,59,2,280.66
5183,1686,2,4,2263.18
5184,1686,1,5,2486.58
5185,1686,27,1,22.89
5186,1686,14,2,2380.98
5187,1687,5,5,2485.15
5188,1688,8,1,2323.72
5189,1688,94,4,787.27
5190,1688,38,3,113.99
5191,1688,77,1,569.85
5192,1689,88,3,945.76
5193,1690,32,4,34.13
5194,1690,84,1,995.5
5195,1690,1,4,2486.58
5196,1691,79,3,1147.75
5197,1691,99,3,605.89
5198,1692,49,3,93.89
5199,1692,91,2,97.75
5200,1692,40,5,104.88
5201,1692,98,1,644.19
5202,1693,16,5,771.55
5203,1693,73,5,495.65
5204,1693,4,4,639.2
5205,1694,72,2,961.53
5206,1694,20,3,1351.86
5207,1695,91,4,97.75
5208,1695,18,2,1205.84
5209,1695,100,3,406.78
5210,1696,69,4,229.12
5211,1697,44,5,285.9
5212,1697,15,2,1519.61
5213,1697,62,3,1057.61
5214,1698,62,3,1057.61
5215,1699,56,5,100.13
5216,1699,57,3,229.98
5217,1699,16,3,771.55
5218,1699,82,5,882.73
5219,1700,58,2,54.3
5220,1701,44,3,285.9
5221,1701,46,2,237.16
5222,1701,45,1,91.61
5223,1702,57,4,229.98
5224,1702,88,1,945.76
5225,1702,86,1,320.34
5226,1703,57,2,229.98
5227,1704,8,4,2323.72
5228,1704,42,5,101.51
5229,1705,32,1,34.13
5230,1705,1,4,2486.58
5231,1705,71,1,1438.68
5232,1706,46,2,237.16
5233,1706,90,2,196.41
5234,1707,10,5,335.45
5235,1707,92,2,722.69
5236,1708,94,4,787.27
5237,1708,44,1,285.9
5238,1708,6,3,1762.94
5239,1708,57,4,229.98
5240,1709,54,2,111.49
5241,1709,89,4,720.6
5242,1709,78,3,51.16
5243,1709,96,4,650.43
5244,1709,94,1,787.27
5245,1710,88,1,945.76
5246,1711,38,1,113.99
5247,1711,74,2,1410.99
5248,1711,55,1,237.4
5249,1711,8,4,2323.72
5250,1711,20,1,1351.86
5251,1712,34,2,47.23
5252,1712,72,1,961.53
5253,1712,100,1,406.78
5254,1712,28,2,73.0
5255,1713,14,5,2380.98
5256,1714,12,2,164.08
5257,1714,9,2,173.29
5258,1714,8,2,2323.72
5259,1715,50,2,128.37
5260,1716,12,3,164.08
5261,1716,72,3,961.53
5262,1716,74,3,1410.99
5263,1717,17,4,1526.07
5264,1717,54,3,111.49
5265,1717,85,3,25.57
5266,1717,15,2,1519.61
5267,1717,27,3,22.89
5268,1718,31,5,34.93
5269,1718,17,2,1526.07
5270,1718,63,5,927.73
5271,1718,12,2,164.08
5272,1718,38,2,113.99
5273,1719,22,5,106.15
5274,1719,15,4,1519.61
5275,1719,98,3,644.19
5276,1719,67,2,1158.43
5277,1719,35,3,108.29
5278,1720,60,3,192.04
5279,1721,99,4,605.89
5280,1722,96,1,650.43
5281,1722,43,3,198.29
5282,1722,97,2,472.78
5283,1723,2,4,2263.18
5284,1723,10,4,335.45
5285,1723,94,2,787.27
5286,1723,85,1,25.57
5287,1724,93,4,59.6
5288,1724,39,3,25.85
5289,1724,67,1,1158.43
5290,1725,59,2,280.66
5291,1725,52,5,273.5
5292,1725,29,2,65.69
5293,1726,74,2,1410.99
5294,1726,91,3,97.75
5295,1726,77,1,569.85
5296,1727,82,2,882.73
5297,1727,12,3,164.08
5298,1727,79,4,1147.75
5299,1727,98,4,644.19
5300,1728,55,1,237.4
5301,1729,20,5,1351.86
5302,1729,84,1,995.5
5303,1729,100,5,406.78
5304,1729,75,1,145.64
5305,1729,71,4,1438.68
5306,1730,40,4,104.88
5307,1730,25,3,111.24
5308,1730,80,5,959.3
5309,1730,89,5,720.6
5310,1730,88,2,945.76
5311,1731,40,4,104.88
5312,1731,42,2,101.51
5313,1731,99,5,605.89
5314,1731,93,2,59.6
5315,1731,5,2,2485.15
5316,1732,61,1,331.41
5317,1732,91,1,97.75
5318,1732,15,2,1519.61
5319,1732,47,2,271.47
5320,1732,9,3,173.29
5321,1733,61,5,331.41
5322,1734,24,1,91.53
5323,1734,17,2,1526.07
5324,1734,19,4,2474.09
5325,1734,27,3,22.89
5326,1735,87,4,284.16
5327,1735,5,2,2485.15
5328,1735,4,1,639.2
5329,1735,99,1,605.89
5330,1735,64,4,1449.02
5331,1736,43,4,198.29
5332,1736,8,3,2323.72
5333,1736,42,2,101.51
5334,1736,98,4,644.19
5335,1737,66,1,816.94
5336,1738,13,3,787.15
5337,1738,61,5,331.41
5338,1739,99,5,605.89
5339,1739,11,3,906.52
5340,1740,69,1,229.12
5341,1740,40,4,104.88
5342,1740,83,2,485.25
5343,1740,93,1,59.6
5344,1741,88,5,945.76
5345,1742,77,5,569.85
5346,1742,70,1,652.61
5347,1742,35,4,108.29
5348,1742,13,4,787.15
5349,1742,90,5,196.41
5350,1743,52,2,273.5
5351,1743,64,5,1449.02
5352,1743,2,2,2263.18
5353,1744,7,1,1562.54
5354,1744,100,1,406.78
5355,1745,22,1,106.15
5356,1745,21,1,42.25
5357,1745,29,5,65.69
5358,1746,63,5,927.73
5359,1746,62,4,1057.61
5360,1746,12,2,164.08
5361,1746,29,2,65.69
5362,1746,61,5,331.41
5363,1747,28,1,73.0
5364,1747,54,2,111.49
5365,1747,97,5,472.78
5366,1747,99,2,605.89
5367,1748,62,4,1057.61
5368,1748,53,1,118.37
5369,1748,20,3,1351.86
5370,1749,55,1,237.4
5371,1749,46,2,237.16
5372,1750,34,4,47.23
5373,1750,80,2,959.3
5374,1750,92,4,722.69
5375,1750,63,4,927.73
5376,1750,46,1,237.16
5377,1751,17,1,1526.07
5378,1751,60,4,192.04
5379,1751,54,5,111.49
5380,1751,2,5,2263.18
5381,1751,97,3,472.78
5382,1752,36,3,68.07
5383,1752,29,5,65.69
5384,1753,67,5,1158.43
5385,1753,62,1,1057.61
5386,1754,62,3,1057.61
5387,1754,45,2,91.61
5388,1754,19,4,2474.09
5389,1754,89,5,720.6
5390,1755,19,4,2474.09
5391,1755,24,5,91.53
5392,1756,69,4,229.12
5393,1757,68,5,1428.32
5394,1757,45,3,91.61
5395,1757,4,2,639.2
5396,1757,47,3,271.47
5397,1757,57,3,229.98
5398,1758,40,2,104.88
5399,1758,21,4,42.25
5400,1758,81,4,168.41
5401,1759,82,5,882.73
5402,1759,27,1,22.89
5403,1759,6,3,1762.94
5404,1759,53,2,118.37
5405,1759,50,3,128.37
5406,1760,23,5,29.97
5407,1761,36,2,68.07
5408,1761,67,4,1158.43
5409,1761,66,4,816.94
5410,1761,45,5,91.61
5411,1761,34,4,47.23
5412,1762,41,4,163.07
5413,1762,63,1,927.73
5414,1762,74,4,1410.99
5415,1762,59,5,280.66
5416,1763,94,3,787.27
5417,1763,22,2,106.15
5418,1764,56,5,100.13
5419,1764,42,4,101.51
5420,1765,93,2,59.6
5421,1765,91,5,97.75
5422,1765,46,2,237.16
5423,1765,96,1,650.43
5424,1765,20,3,1351.86
5425,1766,47,2,271.47
5426,1767,80,1,959.3
5427,1767,28,3,73.0
5428,1768,28,3,73.0
5429,1768,69,5,229.12
5430,1768,30,4,26.9
5431,1768,33,4,109.57
5432,1769,96,3,650.43
5433,1769,84,5,995.5
5434,1769,21,3,42.25
5435,1769,94,2,787.27
5436,1769,45,5,91.61
5437,1770,84,5,995.5
5438,1770,88,5,945.76
5439,1770,9,2,173.29
5440,1770,6,5,1762.94
5441,1771,35,4,108.29
5442,1771,87,4,284.16
5443,1771,12,3,164.08
5444,1771,22,3,106.15
5445,1771,28,5,73.0
5446,1772,72,1,961.53
5447,1772,45,3,91.61
5448,1772,87,5,284.16
5449,1773,77,1,569.85
5450,1774,46,2,237.16
5451,1774,23,2,29.97
5452,1774,84,2,995.5
5453,1774,18,1,1205.84
5454,1775,56,3,100.13
5455,1775,99,1,605.89
5456,1776,86,2,320.34
5457,1776,7,2,1562.54
5458,1776,60,1,192.04
5459,1776,31,4,34.93
5460,1777,59,2,280.66
5461,1778,37,4,49.66
5462,1778,26,4,39.62
5463,1779,10,1,335.45
5464,1779,24,1,91.53
5465,1779,21,5,42.25
5466,1779,43,2,198.29
5467,1779,75,5,145.64
5468,1780,20,2,1351.86
5469,1780,65,4,431.93
5470,1781,80,5,959.3
5471,1781,35,5,108.29
5472,1781,99,2,605.89
5473,1782,94,5,787.27
5474,1783,82,4,882.73
5475,1783,99,5,605.89
5476,1784,35,1,108.29
5477,1784,28,5,73.0
5478,1784,3,4,2001.8
5479,1784,77,1,569.85
5480,1785,33,3,109.57
5481,1786,100,5,406.78
5482,1786,81,3,168.41
5483,1787,20,1,1351.86
5484,1788,97,3,472.78
5485,1788,12,5,164.08
5486,1788,42,2,101.51
5487,1788,5,1,2485.15
5488,1789,21,2,42.25
5489,1789,29,1,65.69
5490,1789,39,2,25.85
5491,1789,54,3,111.49
5492,1790,59,5,280.66
5493,1790,43,3,198.29
5494,1790,95,5,888.59
5495,1791,86,5,320.34
5496,1791,79,5,1147.75
5497,1791,50,1,128.37
5498,1792,37,5,49.66
5499,1793,18,3,1205.84
5500,1794,14,4,2380.98
5501,1795,88,4,945.76
5502,1795,55,2,237.4
5503,1795,69,3,229.12
5504,1795,71,4,1438.68
5505,1796,77,1,569.85
5506,1797,82,5,882.73
5507,1797,89,4,720.6
5508,1797,24,3,91.53
5509,1797,95,2,888.59
5510,1797,17,1,1526.07
5511,1798,4,5,639.2
5512,1798,1,4,2486.58
5513,1798,39,4,25.85
5514,1799,74,4,1410.99
5515,1799,61,5,331.41
5516,1799,92,2,722.69
5517,1799,55,1,237.4
5518,1800,88,3,945.76
5519,1800,8,5,2323.72
5520,1801,83,5,485.25
5521,1801,47,5,271.47
5522,1801,90,5,196.41
5523,1801,58,5,54.3
5524,1802,36,1,68.07
5525,1802,20,4,1351.86
5526,1802,44,4,285.9
5527,1802,96,5,650.43
5528,1803,51,5,258.18
5529,1803,2,4,2263.18
5530,1803,48,5,53.88
5531,1804,51,1,258.18
5532,1804,76,3,584.43
5533,1804,10,4,335.45
5534,1804,12,3,164.08
5535,1804,42,2,101.51
5536,1805,5,4,2485.15
5537,1805,8,4,2323.72
5538,1805,67,3,1158.43
5539,1806,67,2,1158.43
5540,1807,12,5,164.08
5541,1807,70,3,652.61
5542,1807,71,1,1438.68
5543,1807,43,2,198.29
5544,1807,35,4,108.29
5545,1808,48,5,53.88
5546,1808,41,3,163.07
5547,1808,12,1,164.08
5548,1808,25,3,111.24
5549,1808,26,3,39.62
5550,1809,84,5,995.5
5551,1809,82,5,882.73
5552,1809,14,3,2380.98
5553,1809,100,1,406.78
5554,1810,91,2,97.75
5555,1810,17,3,1526.07
5556,1811,60,1,192.04
5557,1811,32,2,34.13
5558,1811,91,1,97.75
5559,1811,41,5,163.07
5560,1811,57,4,229.98
5561,1812,78,5,51.16
5562,1812,50,3,128.37
5563,1812,89,2,720.6
5564,1812,27,3,22.89
5565,1812,85,5,25.57
5566,1813,11,2,906.52
5567,1813,46,2,237.16
5568,1813,58,1,54.3
5569,1814,63,1,927.73
5570,1815,69,1,229.12
5571,1816,92,4,722.69
5572,1816,11,1,906.52
5573,1816,34,2,47.23
5574,1817,39,3,25.85
5575,1817,89,2,720.6
5576,1818,41,2,163.07
5577,1818,26,4,39.62
5578,1818,7,5,1562.54
5579,1818,97,5,472.78
5580,1819,86,1,320.34
5581,1820,20,2,1351.86
5582,1820,41,2,163.07
5583,1821,35,3,108.29
5584,1821,75,4,145.64
5585,1822,12,2,164.08
5586,1822,90,5,196.41
5587,1822,65,1,431.93
5588,1823,94,3,787.27
5589,1824,53,1,118.37
5590,1825,16,2,771.55
5591,1825,37,3,49.66
5592,1825,9,1,173.29
5593,1825,3,2,2001.8
5594,1825,52,5,273.5
5595,1826,35,4,108.29
5596,1826,98,4,644.19
5597,1827,95,2,888.59
5598,1827,11,5,906.52
5599,1827,32,2,34.13
5600,1827,69,1,229.12
5601,1827,27,1,22.89
5602,1828,37,1,49.66
5603,1828,48,1,53.88
5604,1828,11,1,906.52
5605,1829,10,4,335.45
5606,1829,50,3,128.37
5607,1829,74,3,1410.99
5608,1829,4,1,639.2
5609,1829,97,4,472.78
5610,1830,78,4,51.16
5611,1830,95,5,888.59
5612,1830,64,3,1449.02
5613,1831,85,3,25.57
5614,1831,55,1,237.4
5615,1831,83,2,485.25
5616,1831,19,3,2474.09
5617,1832,78,5,51.16
5618,1832,9,1,173.29
5619,1833,52,2,273.5
5620,1833,27,1,22.89
5621,1833,10,5,335.45
5622,1834,92,1,722.69
5623,1834,91,5,97.75
5624,1834,14,4,2380.98
5625,1834,7,4,1562.54
5626,1834,56,1,100.13
5627,1835,1,3,2486.58
5628,1835,67,3,1158.43
5629,1835,7,3,1562.54
5630,1835,82,5,882.73
5631,1835,53,4,118.37
5632,1836,30,1,26.9
5633,1836,77,3,569.85
5634,1836,99,4,605.89
5635,1836,72,4,961.53
5636,1836,37,1,49.66
5637,1837,82,4,882.73
5638,1837,25,3,111.24
5639,1837,18,2,1205.84
5640,1837,49,1,93.89
5641,1838,43,3,198.29
5642,1838,8,4,2323.72
5643,1839,86,2,320.34
5644,1839,6,5,1762.94
5645,1840,76,2,584.43
5646,1841,19,3,2474.09
5647,1841,34,3,47.23
5648,1842,63,3,927.73
5649,1842,40,1,104.88
5650,1843,66,4,816.94
5651,1843,41,4,163.07
5652,1843,78,4,51.16
5653,1843,10,5,335.45
5654,1843,1,4,2486.58
5655,1844,23,1,29.97
5656,1845,10,3,335.45
5657,1845,74,3,1410.99
5658,1845,96,4,650.43
5659,1845,40,2,104.88
5660,1846,25,1,111.24
5661,1846,78,3,51.16
5662,1846,3,1,2001.8
5663,1846,29,2,65.69
5664,1846,24,1,91.53
5665,1847,9,1,173.29
5666,1847,99,5,605.89
5667,1848,82,5,882.73
5668,1848,98,5,644.19
5669,1849,24,1,91.53
5670,1849,32,1,34.13
5671,1849,73,4,495.65
5672,1850,79,5,1147.75
5673,1850,88,3,945.76
5674,1851,52,5,273.5
5675,1851,49,2,93.89
5676,1851,64,3,1449.02
5677,1851,2,3,2263.18
5678,1851,15,3,1519.61
5679,1852,15,4,1519.61
5680,1853,63,2,927.73
5681,1853,73,2,495.65
5682,1853,94,5,787.27
5683,1853,2,2,2263.18
5684,1853,64,4,1449.02
5685,1854,10,5,335.45
5686,1855,65,2,431.93
5687,1855,92,4,722.69
5688,1856,45,4,91.61
5689,1856,76,2,584.43
5690,1856,72,2,961.53
5691,1856,39,3,25.85
5692,1857,89,2,720.6
5693,1857,81,5,168.41
5694,1857,53,4,118.37
5695,1857,100,3,406.78
5696,1857,51,4,258.18
5697,1858,86,3,320.34
5698,1859,10,5,335.45
5699,1860,46,5,237.16
5700,1861,28,5,73.0
5701,1861,88,1,945.76
5702,1861,21,5,42.25
5703,1861,10,3,335.45
5704,1862,87,1,284.16
5705,1863,8,5,2323.72
5706,1863,25,1,111.24
5707,1863,16,1,771.55
5708,1863,41,2,163.07
5709,1863,18,4,1205.84
5710,1864,27,3,22.89
5711,1864,50,1,128.37
5712,1865,3,1,2001.8
5713,1865,97,4,472.78
5714,1866,54,4,111.49
5715,1866,96,5,650.43
5716,1866,53,3,118.37
5717,1866,18,3,1205.84
5718,1866,83,3,485.25
5719,1867,4,3,639.2
5720,1868,74,2,1410.99
5721,1868,99,2,605.89
5722,1869,78,5,51.16
5723,1869,72,1,961.53
5724,1869,84,5,995.5
5725,1869,17,3,1526.07
5726,1869,28,3,73.0
5727,1870,1,4,2486.58
5728,1870,40,1,104.88
5729,1870,87,5,284.16
5730,1870,60,2,192.04
5731,1870,81,2,168.41
5732,1871,63,5,927.73
5733,1872,8,1,2323.72
5734,1872,96,2,650.43
5735,1873,51,4,258.18
5736,1873,83,4,485.25
5737,1873,66,2,816.94
5738,1873,20,4,1351.86
5739,1874,19,5,2474.09
5740,1874,10,5,335.45
5741,1875,80,1,959.3
5742,1875,34,2,47.23
5743,1875,62,3,1057.61
5744,1875,57,3,229.98
5745,1875,75,5,145.64
5746,1876,81,1,168.41
5747,1877,13,1,787.15
5748,1877,81,5,168.41
5749,1877,95,1,888.59
5750,1877,2,3,2263.18
5751,1877,29,5,65.69
5752,1878,80,3,959.3
5753,1879,46,2,237.16
5754,1879,52,3,273.5
5755,1879,42,1,101.51
